0.0  -6.74776
0.10668945299999996  -6.7405815
0.21350097599999998  -6.623333
0.32019042899999994  -6.4821568
0.42687988199999993  -6.4821568
0.533691406  -6.8195443
0.640380859  -6.6735826
0.747070312  -6.6568327
0.853759765  -7.350751
0.9605491689999999  -6.8506513
1.1739280749999998  -6.8315086
1.387429051  -6.7094746
1.4941185049999999  -6.0634127
1.6008079579999999  -6.463014
1.707619481  -6.6089764
1.920998387  -6.5084777
2.241188817  -6.910472
2.34800034  -7.539784
2.454689794  -7.173682
2.561379247  -7.635497
2.6680687  -7.4823565
2.765114598  -7.2765737
2.881569676  -7.422536
2.988238404  -7.5637126
3.095049927  -7.446464
3.20173938  -7.786245
3.298785279  -8.446664
3.405474732  -8.212168
3.512164185  -7.6809607
3.618975708  -7.530213
3.725665161  -7.3698936
3.9390440680000003  -7.3028946
4.045855591  -7.283752
4.152545044  -7.3268228
4.259234497  -7.542177
4.366046021  -7.628319
4.472735474  -7.587641
4.579424927  -7.487142
4.68611438  -7.4679995
4.792925904  -7.771888
4.889971802  -7.9011
4.996639562  -8.025527
5.103329015  -7.8723865
5.210018468  -7.372287
5.316829992  -7.2789664
5.530208898  -7.649854
5.637020421  -7.4129643
5.7437098749999995  -7.1569324
5.850399328  -7.2287173
5.957088781  -7.3172517
6.063900304  -7.4033933
6.170589757  -7.6307116
6.277279211  -7.661818
6.384090734  -7.834101
6.490780187  -7.5230346
6.59746964  -7.4153576
6.694515539  -7.4273214
6.801204992  -7.379465
6.908016515  -7.32443
7.014685851  -7.987242
7.121375304  -7.556534
7.228186828  -7.597212
7.334876281  -7.7407813
7.441565734  -7.7383885
7.548255187  -7.5110703
7.655066711  -7.3698936
7.761756164  -7.436893
7.868445617000001  -7.52782
7.97525714  -7.649854
8.072180969  -7.7503524
8.178992492  -7.932207
8.285681945  -7.003792
8.392371398  -7.1952176
8.499182922  -7.0133634
8.605872375  -6.9320073
8.712561828  -7.0301127
8.819251281  -6.8985076
8.926062804  -10.717453
9.032732729  -9.868001
9.139422182  -9.097511
9.246233705  -0.086141616
9.352923158  4.735396
9.459612611  -9.781859
9.779803041  1.2658032
9.886492494  2.8929226
9.993304018  4.273581
10.099993471  -0.70348984
10.206682924  -4.910072
10.313494447  -4.3669014
10.4201839  -1.4931214
10.526873354  -3.359523
10.633562807  -6.943971
10.74037433  0.4211368
10.847063783  -3.4025939
10.953753236  -2.103291
11.060546658  2.225325
11.167236111  5.369494
11.273925564  8.487342
11.380615017  7.056434
11.487426541  5.4221363
11.594115994  5.5633125
11.700805447  2.376073
11.80761697  2.5603201
11.914306423  9.561719
12.020995877  9.542577
12.1278074  6.501299
12.234496853  10.047462
12.341186305999999  7.537391
12.447875759  6.6831536
12.554687283  7.8173513
12.661376736  10.305887
12.768066189  8.851051
12.874877713  8.683554
12.98154918  7.4010005
13.088238633  7.1449685
13.195050156  6.640083
13.301739609  4.254439
13.408429062  3.1274192
13.515118516  3.0556345
13.621930039  3.4887354
13.728619492  5.3910294
13.835308945  3.7615173
13.942120469  1.0671989
14.048809922  0.44506502
14.155499375  0.23688944
14.262188828  1.0815558
14.369000352  1.5457634
14.475689805  4.462614
14.601788437  7.4129643
14.912335312  8.152347
15.01900763  7.4105716
15.125697083  0.45224348
15.232508606  -5.5202417
15.339198059  14.316257
15.445887512  15.615561
15.552576966  5.3766723
15.659388489  2.9575288
15.766077942  6.6089764
15.872767394999999  3.900301
15.979578919  -1.5026926
16.076502747000003  2.1942184
16.20272345  13.064812
16.309412903000002  1.3208381
16.416102356000003  1.8185452
16.52291388  5.54417
16.726649231000003  -14.88575
17.046823137  3.0987053
17.153512590000002  7.8293157
17.260202043000003  -6.45105
17.367013567  -5.7116675
17.473703020000002  -4.412365
17.580392473000003  -7.3435726
17.687081926  24.248865
17.793893449000002  5.5633125
17.900582902  1.105484
18.007272356  -1.6941184
18.114083879000002  -0.04546363
18.220773332  1.026521
18.327462785  -2.0410776
18.434274309000003  14.167903
18.540963762  -2.510071
18.647653215000002  -13.966906
18.754342668000003  25.174887
18.861154192  0.69152576
18.967843645000002  0.124426775
19.074517311  3.0963125
19.181328834000002  0.29910284
19.288018287000003  -0.849452
19.39470774  15.048462
19.501397194000003  15.9840555
19.608208717  2.7349963
19.71489817  -3.9146578
19.821587623000003  -10.10489
19.928399147  29.359934
20.0350886  3.979264
20.141778053000003  3.4408789
20.248589576  3.3236306
20.355279030000002  -0.9284152
20.461968483000003  -5.871987
20.568657936  -5.4484572
20.675469459000002  -4.895715
20.782158912000003  34.35136
20.888848365  19.288544
20.995659889000002  17.824137
21.102334833  12.165111
21.209024286000002  10.035499
21.315835810000003  19.470398
21.412759638  38.143986
21.519571161000002  8.932407
21.626260614000003  6.6855464
21.732950067  0.023928227
21.839761591000002  -0.61734825
22.053140497  19.190437
22.480020380000003  3.266203
22.586831903  4.709075
22.693521356  17.403
22.800210810000003  7.688139
22.907022333  0.79920274
23.013697805000003  4.0031924
23.120387258  -3.1369905
23.227076711000002  -3.1082766
23.333888235000003  1.1820544
23.440577688  24.729822
23.547267141000003  16.488941
23.654078665  10.925629
23.760768118  13.4022
23.867457571000003  8.477771
23.974269094  6.8578296
24.080958547  12.856636
24.187648000000003  25.808985
24.294337454  13.938192
24.401148977000002  2.6512475
24.507838430000003  -0.0741775
24.614527883  -0.526421
24.721339407000002  3.7184465
24.828028860000003  8.243274
24.934718313  12.150753
25.041515720000003  -0.17467605
25.148205174  -0.124426775
25.254894627000002  2.3665016
25.36158408  -2.8139594
25.468395603  -7.018149
25.575085056000002  16.974684
25.681774509  1.4835501
25.788586033  2.6344976
25.895275486000003  4.0797625
26.001964939  4.8526444
26.108776463  7.219146
26.215465916000003  6.0083776
26.322155369  0.62452674
26.428844822000002  -1.753939
26.535656345000003  2.6201408
26.642345799  1.1724831
26.749035252000002  14.232509
26.855846775000003  13.227524
26.962536228  4.575077
27.069212555  -0.8805587
27.176024079  -2.7326035
27.389402985  -2.9886355
27.709593415  -4.7808595
27.816282868000002  -3.5030923
28.029783844  -3.333202
28.243284821000003  -2.5914268
28.349974274  1.0480564
28.456663727000002  4.3669014
28.56335318  7.5349984
28.670164704  20.721844
28.776854157000002  36.473797
28.88354361  10.279566
28.980589508  8.212168
29.087265908000003  -0.19621146
29.194077431  -5.211568
29.300766884  -4.7808595
29.407456337000003  -1.3160524
29.514267861  -1.0480564
29.620957314  10.79163
29.727646767000003  41.338406
29.83445829  19.410578
29.941147744000002  13.780266
30.047837197000003  9.619147
30.15464872  3.6394832
30.261338173000002  -0.26799613
30.368027626000003  -1.1700903
30.474717079  1.1557333
30.581528603000002  -3.1513474
30.688218056  -3.7567315
30.794907509  4.9028935
30.901719033000003  0.863809
31.008408486  5.163711
31.115085267  5.453243
31.221896790000002  0.11485548
31.328586243  8.114061
31.435275697  -0.25603202
31.541965150000003  9.944571
31.648776673  0.3278167
31.755466126  1.3208381
31.862155579  4.9268217
31.968967103  1.2969099
32.075656556  5.278567
32.182346009  6.920043
32.289157532  8.499306
32.395846985999995  8.626125
32.502536439  8.379665
32.609225892  7.893922
32.716037414999995  6.9056864
32.822726868  7.448857
32.929416322  9.090333
33.036227845  7.135397
33.142905403  6.9678993
33.249594856  9.9038925
33.356406379999996  8.7984085
33.463095833  6.128019
33.569785286  10.547563
33.676596808999996  9.19801
33.783286262  6.257231
33.889975715999995  9.312865
33.996665168999996  7.4847493
34.103476692  6.003592
34.210166144999995  9.145369
34.316855598  6.2883377
34.423667122  7.800602
34.530356575  7.3698936
34.637046028  8.075776
34.801963019999995  6.5491557
34.908774543999996  8.051848
35.015463997  10.844273
35.122141274  13.237095
35.228952797  8.886943
35.296823890999995  9.229117
35.461740883  9.568898
35.568552407  11.782259
35.67524186  10.21496
35.781931313  16.752151
35.888620765999995  9.559326
35.99543229  8.894122
36.102121743  8.752945
36.189402015999995  3.6921253
36.383493813  3.3236306
36.490183265999995  2.6799614
36.558176429999996  1.9453648
36.839548500999996  2.050649
36.946237954  2.5674987
37.052914748999996  3.225525
37.159726272  2.7278178
37.266415725  2.2181466
37.373105177999996  0.6771688
37.479916702  -0.44745782
37.586606155  1.1700903
37.693295608  2.7326035
37.799985061  4.017549
37.906796584999995  1.457229
38.013486037999996  -0.13878371
38.120175491  -1.6223338
38.226987013999995  -0.72502524
38.333676468  -1.7252251
38.440365921  -1.3256238
38.547177444  -1.6390835
38.653866897  -1.9262222
38.76055635  -1.7108682
38.857602248999996  -1.8185452
38.964291702  -1.7084754
39.071093022999996  -1.7204394
39.177782476  -1.5936198
39.284471929999995  -1.6127625
39.391283453  -1.5337993
39.497972906  -1.6247265
39.604662358999995  -1.6151553
39.711351812  -1.7108682
39.818163336  -1.5696917
39.924852789  -1.5625132
40.031542242  -1.5960127
40.138353766  -1.5936198
40.245043218999996  -1.6103697
40.351732672  -1.6917256
40.458544194999995  -1.5984055
40.565233647999996  -1.6199409
40.671923101  -1.7180467
40.778734625  -1.6295122
40.885424078  -1.6462619
40.992113531  -1.4524434
41.098791526  -1.038485
41.20560305  -1.0767702
41.312292502999995  -0.6843473
41.418981955999996  -1.820938
41.525793479  -3.3906298
41.632482933  3.7854455
41.739172386  12.981063
41.845983909  21.805792
41.952673362  26.234907
42.059362815  16.505692
42.166174339  12.792029
42.272863791999995  33.48277
42.379553245  78.283585
42.486242698  78.283585
42.593054222  22.98306
42.699743675  20.298315
42.806433127999995  28.718657
42.913244651  21.695723
43.019934104  15.393028
43.126614112  17.024933
43.233425634999996  13.959727
43.340115088  36.547974
43.446804541  78.283585
43.553493994  75.76155
43.660305518  24.404398
43.766994970999995  22.817957
43.873684424  29.273792
43.980495947  26.170301
44.087185401  23.676981
44.193874854  11.239088
44.300686377  23.399412
44.40737583  78.283585
44.514065283  78.283585
44.620876806999995  28.800013
44.727566259999996  23.459232
44.834255713  27.52703
44.940945166  26.981468
45.154436681  15.615561
45.261126134  15.97927
45.367937657  74.5436
45.47462711  78.283585
45.581316564  33.753155
45.688128086999996  21.504297
45.79481754  33.150166
45.901506993  26.447868
