  14.14866   15.01213   12.77424   26.07380   68.59511   62.67672   22.33318    8.93141   10.01703   20.74769   19.14989   -3.93280   -9.13497  -19.30083  -24.78620  -29.38686   -3.64994   15.08521    2.64829   -2.95178  -12.52276  -17.23371 
  18.05525   20.90802   13.56995   19.46982   63.95709   81.41336   40.71059   12.92270   16.69349   24.80229   25.21329   -4.92942   -7.68671  -21.38238  -23.25113  -22.67177   -7.34569    8.17492    6.64309   -5.93998  -16.58227  -17.75681 
  18.37898   14.33546   14.32843   12.52407   26.58988   68.40978   74.62595   27.14214   12.33467   19.65804   21.10500  -10.88341   -3.92711   -9.09164  -22.22536  -22.34730  -20.96367   -1.88653   10.85679    4.54170  -10.96768  -17.15436 
  11.93242   15.80468   14.76667   10.39411   24.59860   64.88526   67.34656   21.25229   15.83619   19.06520   20.24520   -5.81473   -5.00796  -14.55273  -18.87292  -24.88344  -29.10753   -1.52147   16.47106   -1.57121  -15.22579  -18.35617 
  20.24520   11.98272   12.02268   12.00359   12.45408    9.78531   30.91101   72.74806   60.35404   25.30148   18.66338  -18.35617  -10.58601   -5.79769   -5.21417  -14.69404  -24.93858  -28.68711  -19.23142   12.07798   18.23872   -4.11413 
  17.38798   16.03112   13.13925   24.42334   78.64198   80.01105   42.53487   35.32330   39.28720   37.83743   21.17903   -7.62672   -9.23133  -24.95815  -38.60493  -25.87713   19.95553   31.09859  -12.53540  -18.57194   -3.37597  -31.72175 
  21.17903   26.75830   64.66391   76.04977   41.89874   18.91695   23.51057   18.18030   17.87460   23.55320   15.16176  -31.72175  -41.99284  -33.96151   -3.48292   24.87008   -2.75259  -20.95582  -15.14483   -8.04238  -10.14623  -14.93079 
  18.91695   23.51057   18.18030   17.87460   23.55320   15.16176    9.88632   30.19864   75.26773   54.34149   21.43968   -2.75259  -20.95582  -15.14483   -8.04238  -10.14623  -14.93079  -20.02793  -22.41646  -24.49079    3.73290    9.77590 
  13.73806   14.89492   10.28811   22.92835   64.16921   60.37013   30.57148   12.24799   13.28505   19.00594   15.47889   -5.58882   -7.96720  -18.72398  -25.40864  -23.48150   -5.95403    9.59144    5.64777   -7.90366  -18.90153  -15.64032 
  19.00594   15.47889   12.11727   12.57656   15.20692   13.70733   14.22035   49.80528   74.61049   30.91478   17.65690  -18.90153  -15.64032   -8.89042   -5.85694   -9.07986  -17.20839  -23.92522  -27.69010  -12.37585   15.99584    9.00714 
  18.37882   16.51712   10.93689   11.18638   11.18064    8.11827    3.05407   14.04021   62.20672   63.63794   17.18826  -14.58397  -20.37415  -11.41951   -5.78880   -9.71691  -15.69324  -15.96669  -28.06374  -34.70132   -5.94496   15.21216 
  14.55603   14.24352   10.44722   16.67813   59.76665   78.02450   42.96863   13.28086    8.72262   12.27389   19.38830   -6.49354   -8.69446  -22.19391  -25.35851  -23.33317   -8.87090    5.87833    5.78458    0.21070   -6.87513  -14.53792 
  17.32061   12.40472   17.41112   44.19796   74.34167   71.35555   35.76816    4.16972    1.97408   12.52943   13.53091   -4.74441  -14.40203  -21.56518  -22.41482  -19.28907   -0.14549    9.98044    4.54023   -4.33481  -11.77890  -13.85620 
  17.34193   14.60178   10.43668   24.27883   59.63458   77.48445   75.11076   40.71415    9.36329    9.90834   15.03149   -3.58934   -5.44971  -16.31205  -23.09427  -25.98329  -19.43093    9.77842   13.83872   -1.49692   -8.34921  -14.81141 
  16.31772   20.42969   20.33885    5.14131    1.54376   66.05016   83.93349   34.63489   11.63940   23.32836   23.19750   -8.43182  -12.76329   -8.21000   -6.83456  -36.55853  -83.07076   -3.10299   19.41125    2.55930  -11.87246  -26.98246 
  23.19750   21.87728   15.24043    6.88788   46.68575   78.64013   46.24833   13.29693   16.21248   31.91601   24.07067  -26.98246  -16.54551   -4.12412  -23.14726  -75.95338  -61.45439   36.15985    2.78047   -1.99870  -28.60497  -17.65440 
  16.21248   31.91601   24.07067   14.83702    1.19715   56.19887   83.20477   33.01869    1.09725   11.56448   28.56955   -1.99870  -28.60497  -17.65440  -15.58679  -36.28449  -82.15138  -17.67318   20.07477   -1.67192   -4.31244  -27.16654 
  11.56448   28.56955   37.87199   17.35932    5.96607   59.53714   78.32404   61.73436   18.92821   21.57550    7.31924   -4.31244  -27.16654  -34.36034  -16.93975  -29.89757  -80.74523  -61.69628   17.79705   17.81619  -20.25844  -23.45739 
  14.21091   16.07279   26.24310   20.75399    2.23471   20.42955   64.89476   87.23460   44.10975    7.00395   18.86084   -5.74840  -14.59169  -14.26890   -7.48294  -10.63243  -44.54337  -71.98522  -10.31471   25.16024    8.12471   -5.41846 
  18.93088    9.46784   82.64679   77.48332   45.55065   18.83481   22.75087   22.90222   28.73716   24.87392    7.08295  -13.95547  -30.20412  -80.20549  -42.20786   32.45443    8.60831  -14.80659  -20.87229  -25.95797  -21.61887  -10.49977 
  14.15224   24.21438   27.32017    5.60044   13.20933   63.34096   79.28970   37.35145    8.98533   17.93634   23.41343   -8.32461  -10.72280   -8.53248   -9.05977  -47.14501  -86.12849  -19.28514   26.91928    7.17713   -3.73411  -17.25848 
  26.26774   17.39083    7.82388   82.38940   77.72156   29.33294    9.40085    7.88091   19.02223   22.55537   23.27028  -19.31069  -14.79475  -30.90396  -79.17832  -37.04144   11.42508    1.05858   -0.97042  -12.58657  -30.77560  -22.26966 
  19.02223   22.55537   23.27028    5.83677   14.74375   63.46131   75.80889   40.22220   13.56255   17.47199   20.35986  -12.58657  -30.77560  -22.26966   -8.18622  -43.03420  -86.49994  -27.47395   30.42279    3.64295  -12.11867  -28.54131 
  17.47199   20.35986   20.40278   20.50553    7.14638   71.09743   84.29939   42.43523    8.87836    9.10713   27.01081  -12.11867  -28.54131  -20.65781  -13.22599  -27.79494  -74.22357  -40.45295   23.26026   12.50342   -7.61383  -19.66468 
  32.05575   26.42992    7.95535   12.68171   62.46988   81.18402   73.32195   27.83457   28.22818   16.25242   21.48484  -29.06334  -23.84910  -16.43619  -27.59717  -60.02625  -48.39277   16.73824   22.16043  -16.05468  -23.21312  -27.83660 
  16.25242   21.48484   30.01912    3.85097   56.41890   81.51322   37.12141    7.66113   19.53875   32.08160   32.08488  -23.21312  -27.83660  -23.12291  -55.74900  -87.97019  -20.98255   18.77578   13.01038    0.12156  -23.59788  -21.94541 
   7.66113   19.53875   32.08160   32.08488   29.00721    2.84121   23.16208   80.68778   78.56330   21.65201    8.44414   13.01038    0.12156  -23.59788  -21.94541  -18.00390  -20.78062  -61.06697  -75.31261   12.46540   15.98495    3.75975 
  22.51798   24.06710    9.64761    2.90241   42.48520   79.99828   35.48793    5.80225   10.20170   16.47416   19.88248  -11.39234  -13.76364   -8.63582  -16.28126  -68.66250  -17.75070   14.76025    6.13860   -3.10608   -9.48855  -14.91050 
  19.88248   32.56353   14.06737   18.97073   88.89877   70.18978   29.17306   11.54234   16.36199   25.76217   22.62278  -14.91050  -15.11551  -12.90290  -43.96319  -74.41591  -21.53073   19.91222    1.59724   -5.02579  -24.32464  -18.43870 
  11.54234   16.36199   25.76217   22.62278   19.50927    5.34661   23.46095   69.40974   67.87087   30.22245    6.94267    1.59724   -5.02579  -24.32464  -18.43870  -12.20648  -33.41630  -44.09333  -59.55628  -11.64085   17.71164   -1.58180 
  16.80883   17.27782   18.96877   25.37464   15.83505    6.22712   50.57257   85.45938   45.22789    8.89409   21.79854   11.39282   -0.93402  -13.22156  -12.92378   -4.65798  -30.90375  -81.39631  -35.88732   22.53941    5.24899   -4.09532 
  17.22527   24.26208   24.83072    4.04635   10.16786   79.37282   75.08058   30.88517   13.14238   15.83759   20.99779  -10.48916  -17.07785  -10.43755   -4.34858  -36.63114  -74.15398  -18.36189   21.48796   10.56866   -4.27107  -20.71602 
  13.55733   24.78821   29.92892    9.70851    5.81881   69.59969   86.05197   34.82071   12.21116   24.52338   27.75332   -1.32507   -7.07283   -9.70584  -12.14956  -33.64556  -62.93828   -7.22385   15.52219    6.95486   -7.70504  -18.45105 
  13.89327   12.21346   22.53181   26.46212   11.03584    3.84470   47.67515   89.07532   58.29362   16.47968   20.47482   -6.26943   -7.88478   -5.79513   -5.22882   -5.71527  -15.65139  -52.98382  -42.56039   10.50451   16.42324    0.74004 
  14.11827   22.28127   20.50569    6.21833    6.88838   77.68572   81.27055   32.12777   14.91038   24.80388   29.75755   -7.36867   -8.59828   -6.09742   -9.54724  -28.62909  -61.96966  -14.94897   12.77751    8.85599   -7.12432  -21.11877 
  18.42193    1.30017   38.71347   89.70363   59.04560    5.19695    9.90123   26.69683   34.74796   30.80358   19.11465  -11.55831  -22.71590  -70.08708  -46.23502   27.37846    4.47037   -2.56628  -16.97486  -26.79197  -18.85659  -12.75934 
  19.11465    9.56866   66.22748   86.28956   45.77955   14.93233   17.11876   26.19900   28.03370   31.42364   23.21700  -12.75934  -14.24995  -64.30405  -23.77024   15.57953   12.83965   -0.97634  -18.17277  -21.26275  -17.47759  -14.24632 
  19.87487    0.31293   29.95858   75.02042   70.47696   34.97296    9.65493   18.17297   32.28689   26.18154   17.36358   -3.88887   -7.00799  -35.54521  -71.93292  -28.41106   23.66192    1.19276   -3.13283  -20.45724  -21.99100  -14.50589 
  17.36358   -3.48964   66.00885   83.81073   34.89881   11.14759   18.14134   28.97499   27.85025   24.12195   15.80286  -14.50589  -20.64904  -76.23758  -24.24745    7.63319    5.63213   -6.98196  -19.13344  -19.53940  -16.93128  -12.06308 
  13.76200   19.48462   14.07875   -0.54988   24.06474   81.82867   56.29783   15.28042   14.92500   23.41661   18.58233  -11.58752  -11.63115   -3.62931  -15.12335  -66.91800  -61.35032   23.20743    9.14918   -1.76398  -17.67532  -19.62872 
  18.58233   24.77695   11.30825    6.31896   57.51267   73.57853   28.24846    4.53252    8.80897   16.49501   26.76179  -19.62872  -14.32918   -8.36401  -32.18579  -82.08444  -28.20803   23.33931   -2.60462   -1.83473  -14.32627  -21.40718 
   4.53252    8.80897   16.49501   26.76179   25.56600   13.85409    7.84748   11.98267   74.02119   56.51079   16.93834   -2.60462   -1.83473  -14.32627  -21.40718  -15.74586   -9.33257  -14.58294  -30.49532  -72.02178    4.04255   12.13828 
  13.85409    7.84748   11.98267   74.02119   56.51079   16.93834    4.15763    2.58006   12.44065   22.66975   20.34374   -9.33257  -14.58294  -30.49532  -72.02178    4.04255   12.13828   -2.52967    3.67041   -0.61925  -14.67473  -16.45054 
  20.34374   20.78789   10.88389   17.07297   78.00886   74.60527   36.55135   12.68867   14.21757   25.51715   18.32039  -16.45054   -7.72811   -7.06098  -33.78773  -72.22361  -35.66369   19.53012    9.72772   -3.89311  -26.89057  -19.92735 
  18.19748   21.36024   25.76061   16.78100    0.35063   21.72130   69.31875   65.84523   25.75164   13.64431   21.54122   -5.10885  -16.73768  -16.66341  -11.02411   -7.14423  -42.10425  -75.72065  -20.97758   23.79988    2.31727   -8.57938 
  13.64431   21.54122   28.07518   31.11599   18.19168    2.29778   77.33523   81.99986   24.59221   10.75206   16.79978    2.31727   -8.57938  -22.06751  -16.96316  -14.24184  -48.04096  -78.99883    7.98208   18.14219   -0.74514   -7.50384 
  13.99261   31.37893   86.83432   67.97792   27.81279    8.15825   10.80040   28.27443   24.90349   29.21956   19.97976  -14.19639  -46.03571  -77.76479  -32.34432   17.77645    0.34563    0.51395  -25.33801  -18.86306  -17.71740  -11.16956 
  18.46974   19.76751   19.90840   20.40365    8.52861   -4.28604   58.30856   89.08561   45.86187   13.79807   22.40474   -3.62699   -5.40018   -8.13367   -7.69675   -4.93226  -17.84000  -68.72236  -27.42033   18.27064    8.89710   -8.15754 
  17.95317   12.54197   -4.04859   21.93610   86.01305   72.27117   18.92452   15.75863   32.62247   25.61431   23.66036  -21.31292   -9.00503  -18.09037  -62.12977  -55.49823   39.18744   10.40340   -0.02834  -21.02966  -22.25678  -15.97833 
  18.92452   15.75863   32.62247   25.61431   23.66036    2.99418   16.71905   64.29764   57.49546   23.61588   13.57575   10.40340   -0.02834  -21.02966  -22.25678  -15.97833  -13.41978  -31.19041  -30.99459   -5.64220    8.86337   -0.06934 
  16.71905   64.29764   57.49546   23.61588   13.57575    6.21655    3.13521    7.67470    6.94516    8.50996   16.75434  -31.19041  -30.99459   -5.64220    8.86337   -0.06934  -18.03982  -17.42351   -3.49242   -6.07514   -3.65872  -11.19896 
  16.75434   25.65707   28.02107    6.79478   22.42096   71.09250   66.23261   21.80338    4.58033   14.13799   26.22884  -11.19896  -17.32897   -8.87093  -17.83241  -34.95269  -82.48791   -5.69688   19.12080   -5.47404   -1.61340  -17.05680 
  17.97528    7.16047   32.75833   81.33709   66.65958   19.41338   15.96262   27.45168   23.47106   28.16461    9.92439  -11.51943  -16.31298  -61.74944  -69.76879   32.70573   12.65874    3.77966  -20.83930  -19.76756  -17.27761  -14.66837 
  15.96262   27.45168   23.47106   28.16461    9.92439   -2.18920   53.02218   90.26975   41.46450    5.53945   18.66727    3.77966  -20.83930  -19.76756  -17.27761  -14.66837  -26.59767  -79.99668  -15.28322   32.26445   -1.60352   -6.40635 
  25.25386   30.24599   23.67504    5.97641   15.80188   78.39747   81.08088   22.08685   13.04741   29.82267   28.13015  -18.38663  -21.29966  -14.35967  -17.51632  -58.13689  -78.27711   13.06871   12.35639    3.25995  -23.54181  -27.37459 
  13.04741   29.82267   28.13015   28.62651    1.90186   33.08547   87.15477   65.79975   30.80450   14.88311   22.69391    3.25995  -23.54181  -27.37459  -18.45871  -13.65203  -54.34553  -67.08313   -5.28968   21.28540    1.29299  -18.03704 
  26.92060   20.61180   12.29520   70.90219   85.22813   36.00694   10.10742   27.96733   31.41541   28.76742   20.18619  -19.74264  -19.84101  -47.75562  -82.23152   -4.46652   18.09254    8.70837   -9.26289  -23.14353  -22.02411  -15.82165 
  27.96733   31.41541   28.76742   20.18619    3.13299   36.11411   84.35039   58.17864    6.58009    4.47585   15.98384   -9.26289  -23.14353  -22.02411  -15.82165  -31.06367  -78.61712  -59.13167   20.48829    0.46780   -2.93333   -6.20304 
  15.98384   41.35277   34.50896   28.11945   26.52194   63.22622   87.95135   46.65074   19.31868   26.02808   18.97025   -6.20304  -23.39869  -21.03215  -11.62265  -39.21519  -81.82672  -30.23378   19.43092    1.92132  -19.68100  -32.59329 
