0.0000000005 5.1413100645 -6.8345642447 18.0837001012 0.3691761845 3.6574811182 2.4448414658
0.0000000006 1.5437623390 -36.5585342910 33.1321772689 -2.5245071613 10.7187241741 16.2736405270
0.0000000007 66.0501595951 -83.0707576826 67.9798742412 -1.3406116194 8.9988496287 8.7992847037
0.0000000008 83.9334901330 -3.1029886943 -5.6990388504 -0.8195857874 1.7429174528 -1.4087436345
0.0000000009 34.6348883650 19.4112487342 -17.1312620220 -2.2413104557 -6.2808772356 -3.5684093529
0.0000000010 11.6393978396 2.5592973694 8.8156612855 -2.3502367612 -8.2110059765 -6.0742440060
0.0000000011 23.3283566382 -11.8724642234 10.9816475287 -4.5441798700 -4.5735305415 -4.5220394519
