254f4035bff2bd85 ,256941009773645 ,-0.8553335 ,-1.6399899 ,1.596924 ,3 ,Acc ,4
254f4035bff2bd85 ,256941116463098 ,-0.35747832 ,-1.6528181 ,-0.36517525 ,3 ,Acc ,4
254f4035bff2bd85 ,256941223176404 ,-1.1571009 ,-2.7884166 ,-2.6479785 ,3 ,Acc ,4
254f4035bff2bd85 ,256941329842004 ,-2.9805336 ,-0.59296685 ,-6.5428553 ,3 ,Acc ,4
254f4035bff2bd85 ,256941436653528 ,-3.1363044 ,3.2487645 ,-7.419447 ,3 ,Acc ,4
254f4035bff2bd85 ,256941543342981 ,-2.5449867 ,3.917662 ,-6.0382805 ,3 ,Acc ,4
254f4035bff2bd85 ,256941650032434 ,-0.43078217 ,1.6721214 ,-2.8978224 ,3 ,Acc ,4
254f4035bff2bd85 ,256941756721887 ,-1.1919203 ,0.51025575 ,-0.51056117 ,3 ,Acc ,4
254f4035bff2bd85 ,256941863492288 ,-9.761749 ,-2.1036367 ,2.625621 ,3 ,Acc ,4
254f4035bff2bd85 ,256941979825295 ,1.3847094 ,-5.514097 ,10.971873 ,3 ,Acc ,4
254f4035bff2bd85 ,256942086636819 ,-0.0752586 ,-1.2099408 ,8.27979 ,3 ,Acc ,4
254f4035bff2bd85 ,256942193326272 ,0.8221024 ,-1.4402369 ,4.8033557 ,3 ,Acc ,4
254f4035bff2bd85 ,256942300015725 ,-1.4319903 ,-1.104872 ,1.0495887 ,3 ,Acc ,4
254f4035bff2bd85 ,256942406705178 ,-2.9371622 ,-2.2716248 ,-2.7762604 ,3 ,Acc ,4
254f4035bff2bd85 ,256942513516702 ,-4.0403852 ,-0.8751866 ,-6.74383 ,3 ,Acc ,4
254f4035bff2bd85 ,256942620206155 ,-5.2981567 ,2.344073 ,-8.916067 ,3 ,Acc ,4
254f4035bff2bd85 ,256942726895608 ,-4.4001846 ,3.981803 ,-7.016276 ,3 ,Acc ,4
254f4035bff2bd85 ,256942833585061 ,-3.4240217 ,2.9812055 ,-3.5789373 ,3 ,Acc ,4
254f4035bff2bd85 ,256942940396584 ,-2.0532403 ,1.3782953 ,-1.0108597 ,3 ,Acc ,4
254f4035bff2bd85 ,256943047086038 ,-0.059986964 ,-1.1751214 ,2.6079059 ,3 ,Acc ,4
254f4035bff2bd85 ,256943153775491 ,-0.26218334 ,-4.3668923 ,10.334741 ,3 ,Acc ,4
254f4035bff2bd85 ,256943260464944 ,-0.857777 ,-1.9374813 ,10.388496 ,3 ,Acc ,4
254f4035bff2bd85 ,256943367276467 ,-1.6763364 ,-2.1995425 ,6.274319 ,3 ,Acc ,4
254f4035bff2bd85 ,256943473965920 ,-2.4582438 ,-2.5025318 ,3.2487035 ,3 ,Acc ,4
254f4035bff2bd85 ,256943580655373 ,-2.0422447 ,-2.4267845 ,0.15467109 ,3 ,Acc ,4
254f4035bff2bd85 ,256943687344827 ,-2.797274 ,-1.3443311 ,-4.376727 ,3 ,Acc ,4
254f4035bff2bd85 ,256943794156350 ,-3.663481 ,2.1033921 ,-8.541607 ,3 ,Acc ,4
254f4035bff2bd85 ,256943900805903 ,-4.136902 ,4.468052 ,-7.2581787 ,3 ,Acc ,4
254f4035bff2bd85 ,256944007495356 ,-4.77098 ,4.7582126 ,-5.5227103 ,3 ,Acc ,4
254f4035bff2bd85 ,256944114184809 ,-1.3702929 ,2.5358849 ,-2.9576874 ,3 ,Acc ,4
254f4035bff2bd85 ,256944220996333 ,-0.7557625 ,0.62082237 ,-0.15198326 ,3 ,Acc ,4
254f4035bff2bd85 ,256944327685786 ,0.042027533 ,-1.0498941 ,3.124698 ,3 ,Acc ,4
254f4035bff2bd85 ,256944434375239 ,-0.29517007 ,-4.289923 ,10.782505 ,3 ,Acc ,4
254f4035bff2bd85 ,256944541064692 ,-1.0459235 ,-1.0053009 ,10.536326 ,3 ,Acc ,4
254f4035bff2bd85 ,256944647876216 ,-2.1155484 ,-1.7267327 ,5.7404227 ,3 ,Acc ,4
254f4035bff2bd85 ,256944754565669 ,-1.6500691 ,-2.1525059 ,2.6995358 ,3 ,Acc ,4
254f4035bff2bd85 ,256944861255122 ,-2.5749192 ,-2.2966702 ,-1.0725571 ,3 ,Acc ,4
