0.0000000000 3.5964124000 2.1726830000 9.7627160000 -0.3574783200 -1.6528181000 -0.3651752500
0.1000000000 6.2271310066 -3.9279587493 8.7567517443 -1.0367797423 -2.8214398687 -2.3926078243
0.2000000000 12.3018136921 -10.8910257726 6.7442364290 -2.8262120609 -1.0305525112 -6.1763486819
0.3000000000 17.0477742402 -14.3402257397 3.7895125059 -3.1862869604 2.6444061080 -7.4660032917
0.4000000000 16.3075636762 -11.5118749325 0.3401817438 -2.8079166780 4.1452629200 -6.5915559655
0.5000000000 10.4367594023 -9.8040949636 0.1628423630 -1.2354918835 2.3807405430 -3.9229001299
0.6000000000 2.0380267732 -8.4457523128 8.2460170280 0.4526081316 0.9035734057 -1.2421463614
0.7000000000 3.2591664838 -31.4660357249 -11.6075792396 -7.2637261415 -0.5771468629 0.5774926940
0.8000000000 41.4068437595 -44.6701393465 -12.4662813483 -5.5566666195 -4.3855232159 6.8812745706
0.9000000000 59.2872229381 -17.2435514160 10.4089517364 2.1052161681 -4.3533309658 11.0257163839
1.0000000000 24.9237089389 9.3158969441 7.5519780168 -0.2137693217 -0.8127287779 7.1468881245
1.1000000000 10.5848927903 10.7870706839 5.3850142389 0.6677707628 -1.4569793459 4.0499653817
1.2000000000 6.9589483170 6.7673541174 4.8213326377 -1.7994069358 -1.2122090476 0.4595001914
1.3000000000 6.2296756177 -0.3305096754 7.6404179191 -3.0217848624 -2.2941941189 -3.1432210172
1.4000000000 11.0263882318 -10.5838649271 8.6405770453 -4.0819032353 -0.7957147211 -6.8419636748
1.5000000000 23.5841283584 -20.3924099272 3.0511965277 -5.2887584744 2.2412643537 -8.9084854685
1.6000000000 22.6922406694 -16.2697631683 -3.2106709164 -4.5231163346 3.9517193290 -7.3266795716
1.7000000000 11.8110008092 -12.7939718515 -2.1221424263 -3.5719509155 3.2279442188 -4.1019419761
1.8000000000 3.1009430825 -10.9507317882 1.3205518450 -2.4666543042 1.7622154979 -1.5103450594
1.9000000000 -3.7216839439 -21.4552491201 -2.0799219286 -0.4860249052 -0.2072383638 1.0317460528
2.0000000000 29.7400496565 -44.1160149178 -0.5555905885 -0.0225182125 -3.7634584384 7.9574841456
2.1000000000 53.6062237390 -24.3791776058 9.8116801236 -0.6174441694 -3.1099686121 11.3407217511
2.2000000000 33.5414024941 1.2932498584 9.8669626970 -1.2355384423 -1.7399747973 8.2900067605
2.3000000000 12.9820193799 4.2839655597 6.8301903048 -2.1580092689 -2.4509840133 4.7316771185
2.4000000000 9.1582943858 5.5152445363 10.0112347054 -2.3189057010 -2.5014105144 2.1350951527
2.5000000000 8.9349225561 0.9376238969 10.1244544988 -2.1525595834 -2.2921408262 -1.1951547288
2.6000000000 12.5442119204 -9.7836175975 7.8330970923 -3.0924881559 -0.5385770323 -5.8188707061
2.7000000000 18.1731927031 -20.1687413380 0.8364141721 -3.7340005034 2.7616330316 -8.6499043814
2.8000000000 20.1673534563 -14.8126809528 -6.1003234944 -4.3294332452 4.6610240775 -6.9661728081
2.9000000000 16.8176637056 -10.0696356941 -3.1045624874 -4.5963338579 4.6465345008 -5.3533051698
3.0000000000 9.1766886510 -11.2406454378 0.5179476169 -1.3186025095 2.4825487093 -2.8938261849
3.1000000000 1.1938039783 -11.7809840610 2.4492421487 -0.7675677840 0.6729867170 -0.2476648210
3.2000000000 2.2489319212 -30.5957975569 -4.4999879007 -0.0146469905 -0.7175127022 2.5055543004
3.3000000000 47.1764937370 -42.6237666847 1.8904150704 -0.1871750312 -4.1695471328 9.7819943433
3.4000000000 51.8952231965 -12.9124404968 10.7681362502 -0.8095330758 -1.7319268276 11.3164865360
3.5000000000 25.5338746984 1.4932256068 8.3156178047 -1.9464827794 -1.2396508329 7.1003125358
3.6000000000 10.7606314158 7.0210635148 6.5853215397 -1.7747908208 -2.1304220928 3.7005966848
3.7000000000 6.9265732965 7.3699843062 8.7373781713 -2.1400974110 -2.2480736751 0.6286275665
3.8000000000 8.2846271004 -1.3381477123 10.1121302312 -2.6728471958 -2.1727817703 -3.1413039868
3.9000000000 12.1703034410 -11.9646785117 8.6084884638 -2.6602021828 -0.7243349437 -6.2783105241
4.0000000000 18.0932288775 -17.6996680429 2.7780329137 -4.5933992156 2.6207303229 -7.7005363675
4.1000000000 20.8035878413 -14.1782275748 -2.7966318403 -6.0002607501 5.0564655397 -6.5942225381
4.2000000000 14.2126569123 -9.8375336876 -2.9651204033 -3.6335580985 3.9897443312 -4.2830152757
4.3000000000 7.8924744261 -10.1859559062 -0.2728222595 -1.6601199820 1.9632162259 -2.6462208643
4.4000000000 -1.0788406377 -15.1228291759 0.3242409050 -0.9859569925 0.7231240667 -0.6205169520
4.5000000000 3.3119881363 -28.0241577372 -3.4747281523 0.4870313954 -1.6630630039 3.6468334332
4.6000000000 49.6685502319 -48.2363562552 -0.0438430297 -0.3637367499 -4.4779780635 10.7196911166
4.7000000000 54.0938579290 -13.4361646009 11.2969748535 -0.2798223473 -2.0250712274 11.5169609011
4.8000000000 24.6400456370 7.1963903009 8.9557033640 -1.7710168845 -0.9659798116 7.4331393978
4.9000000000 11.1116181954 7.1422641932 5.7982923764 -1.5677980670 -1.7058706401 4.0873701444
5.0000000000 7.9269347660 7.4271079513 7.1558500558 -1.9813254979 -2.2248893530 1.4498259365
5.1000000000 9.4921567345 2.2268967727 10.7330385622 -3.7624483521 -2.5511352539 -2.9083543274
5.2000000000 16.3140747672 -12.3637708309 5.0296113529 -5.3902747805 0.3063871337 -7.1167556778
5.3000000000 22.9258713371 -16.8474765693 -2.8224814587 -5.9273732157 3.7353696294 -8.2152316526
5.4000000000 21.4891652525 -11.8622658726 -3.2583170736 -4.4294707511 4.9637519314 -6.3961979610
5.5000000000 14.9886265029 -9.8270282971 -1.9974248447 -1.4776943188 3.5070338904 -3.8737698379
5.6000000000 7.0387160899 -10.6885425405 -1.3818896405 -1.2718376184 1.7244803507 -2.6634684937
5.7000000000 -1.2853459111 -10.2682117661 2.8182065378 -0.9750853121 0.6976822684 -1.3055703196
5.8000000000 4.1259335747 -24.3878704428 -0.9073545960 0.1477104867 -1.4348684727 2.1388846373
5.9000000000 34.4323282251 -50.2514872324 -6.3448118028 -3.4612823616 -3.3381047304 7.2099569631
6.0000000000 59.0815032935 -31.7969467095 12.1793041453 -1.9498897731 -4.8601501880 11.9620439024
6.1000000000 36.3747318067 0.1521903038 11.9262366042 -0.6265778882 -2.7774338198 8.8006199174
6.2000000000 17.1679703942 7.4010755767 8.5470687690 -0.4198333498 -2.2583185962 4.8277364210
6.3000000000 10.3706580614 7.1631679367 7.3461023424 -2.0804257197 -2.1913875539 1.9250636570
6.4000000000 9.6910263638 -0.3162564717 8.7811291757 -4.2552656012 -2.7929039119 -1.7721849634
6.5000000000 13.2702316192 -13.9516277349 4.8170297895 -5.5556184481 -0.6599904785 -6.0447391907
6.6000000000 16.7128902627 -19.5282510381 -3.2703536266 -5.5252892092 3.0597081119 -7.8080566669
6.7000000000 20.3069450216 -13.5421682338 -6.3708210058 -6.0411903715 5.1274939431 -6.4612238142
6.8000000000 17.1761680549 -9.5394159781 -5.0340063976 -3.9245153065 4.4563623801 -4.7959547676
6.9000000000 9.6879840056 -9.4252508199 -1.7124742561 -1.5173196369 2.5321550449 -3.4901978740
7.0000000000 5.3911435574 -9.5989584575 1.0212800048 -0.8539274557 0.5046688043 -1.3861303767
7.1000000000 -3.7878823407 -17.2052939701 6.1923181805 -0.7462451504 -0.4686806322 0.3836610292
7.2000000000 19.3354565989 -40.6256416846 -1.1355089260 -1.2837814302 -4.0423282018 6.1048165850
7.3000000000 66.4071589380 -41.3647049059 -9.2109644072 -0.8275331151 -7.1635281115 12.9211575159
7.4000000000 53.7753466104 -5.9479257734 6.5611906027 0.2481184401 -3.6342841856 10.3947345754
7.5000000000 18.3191192669 6.5817549088 9.8856790389 -0.2909253716 -2.1089494121 5.6700942061
7.6000000000 11.4101555283 10.0769990369 7.4655900852 -0.1308633635 -2.0074204799 2.7903087494
7.7000000000 8.2069148663 4.1905828988 7.6458396828 -2.3668965075 -1.7964918258 -1.2307300873
7.8000000000 12.4515232588 -7.8538670152 5.0020750812 -5.9972186011 0.0655192953 -6.4540690399
7.9000000000 23.5060755104 -20.1504474799 -3.2492506086 -6.9161689525 3.7875694410 -9.2426610644
8.0000000000 27.9988942995 -14.3512352693 -9.3483071722 -6.5074031478 5.9326639215 -8.1140097499
8.1000000000 20.3981859540 -12.4761862302 -6.6640564096 -3.0849383383 4.2733728036 -4.9130565603
8.2000000000 10.6861994650 -11.4150106658 -2.3253767199 -1.0229292615 2.0161696923 -2.9981808572
8.3000000000 2.2625495776 -10.7182631286 2.7350099217 -1.1394834092 0.6340981765 -0.9502334568
8.4000000000 -2.1157870198 -21.5586924182 0.0755850598 0.4532048842 -1.0373432306 1.5290053024
8.5000000000 32.1924627849 -43.3676417825 3.4942298835 0.3989013063 -2.5652256907 8.3153029616
8.6000000000 59.2569700371 -29.1204547741 7.6269036799 -0.4991660369 -2.0068650703 12.6042489247
8.7000000000 38.8976385645 2.9631851962 6.2587290594 -0.2342549405 -0.9140514482 9.4417570394
8.8000000000 15.2904288728 9.2175890862 5.0078621755 -0.6254494949 -1.0239624937 5.1205144209
8.9000000000 8.9399362947 8.0439523053 4.3835823517 -1.2639533778 -1.5518815841 2.2125644348
9.0000000000 7.9498310197 3.0377580468 8.7950918640 -2.7385806869 -2.1185734783 -0.9674567368
9.1000000000 10.3649807346 -7.3930819877 8.1534565229 -4.9177873734 -1.0984984885 -5.1961064309
9.2000000000 16.1595996633 -15.7105171348 2.9305670191 -5.5622518511 1.8794427775 -7.5515351606
9.3000000000 20.5478796538 -13.5235565224 -1.5276172576 -5.1188243190 4.4147144975 -7.4203085724
9.4000000000 16.8564216269 -10.4007823537 -2.1260235978 -3.0724398931 4.4136166041 -5.5924759854
9.5000000000 10.2940356154 -8.5804211163 -0.1775172730 -0.7142480443 1.8307254929 -3.3132281415
9.6000000000 4.4546816753 -8.4318513883 2.5063556461 -1.3492721805 0.5207710909 -1.7214881513
9.7000000000 -1.4798948529 -14.4912849339 8.1619651024 -0.4891957592 -1.0135513282 0.6954188144
9.8000000000 23.1920470166 -40.1847029227 3.4035270661 0.5605869248 -0.8831694441 6.5053241924
9.9000000000 59.6117815734 -33.7803936691 10.2299584496 -0.7929334357 -1.1765574393 12.2999662538
10.0000000000 48.9588911295 -3.4627113105 12.4890578819 -1.4227491596 -0.7740463879 11.1188695207
10.1000000000 18.0735569384 11.7218528349 8.6994989697 -1.2083245757 -0.8006788978 5.9191283782
10.2000000000 7.1929324940 11.4037133044 7.7935425518 -1.5459653507 -1.4291342879 1.8389874948
10.3000000000 6.6053257052 4.2123545825 8.0994350866 -2.1493821587 -1.7090249872 -1.3962977914
10.4000000000 8.6065842682 -5.9964336049 8.4150317581 -3.0146012637 -1.7060651019 -4.5521555786
10.5000000000 14.0855058954 -14.2417283906 5.7575293604 -3.4674747216 -0.2365843951 -7.4225459473
10.6000000000 20.6578526102 -16.8368515586 2.1010394507 -3.3047843927 1.7963994552 -8.5936134760
10.7000000000 20.5515154650 -13.3425569891 -0.4345506588 -3.3030751191 2.5836576969 -6.7053593224
10.8000000000 12.3298231865 -9.7688364922 -0.4574946626 -2.5046333962 2.1383336372 -4.2403061183
10.9000000000 6.4135737575 -9.3691963242 3.3097457095 -1.4029187268 0.8000698382 -2.1481507596
11.0000000000 1.1215689328 -12.3415793294 5.0344801855 -1.0333388500 -0.0555911545 0.6405051090
11.1000000000 4.6903266517 -31.4718092476 4.5621613898 -1.9605055816 -0.8308319516 2.9576932652
11.2000000000 49.4589856334 -39.6736630664 5.2331147024 -0.6605845517 -2.6259272124 11.0727251788
11.3000000000 50.6465563361 -7.6554267909 14.8915818913 -0.6760440498 -0.5122104978 11.2374240692
11.4000000000 24.1497211186 10.2325683778 8.7767816115 -0.9191442756 -0.5588749916 7.3829647754
11.5000000000 8.8269180105 12.0233271239 5.5354501096 -2.2760300587 -1.5326387624 3.7495870564
11.6000000000 6.0889735565 6.3603917041 8.4433521413 -2.8696443732 -2.2401813056 0.1578178782
11.7000000000 9.5805101535 -1.0700311381 10.4372065272 -2.8580141184 -2.5909569683 -3.0889107543
11.8000000000 13.3269957672 -11.4170286653 6.8706014219 -3.4567888817 -1.1467584988 -6.1506726080
11.9000000000 18.5549324574 -17.2198636199 0.2730053301 -4.9731408611 1.9370101671 -7.6508024987
12.0000000000 20.0198768743 -13.9392253014 -4.3662416648 -5.8045077542 4.4823253246 -6.5163706878
12.1000000000 14.2855185709 -10.0602901865 -3.1384821202 -3.4850153670 3.9036115072 -4.2612296771
12.2000000000 8.0122008032 -8.8511768519 1.1582690577 -1.0090059372 1.4977049468 -2.4395826616
12.3000000000 4.0989035508 -8.5048796906 3.9445374853 -0.6782741718 0.4250525702 -1.0972536843
12.4000000000 1.9319276486 -16.4130338545 4.3345905487 0.1212984742 -0.8687982936 1.1205155003
12.5000000000 14.2858804235 -38.3642021813 -0.7263633662 -0.2888978118 -2.0521422094 4.8068510243
12.6000000000 55.8167147169 -41.2876360677 5.4036747886 -0.1544726932 -3.2205394488 12.2407031073
