0.0 3.5964124 2.172683 9.762716
0.106713306 6.580262 -4.4171505 8.652447
0.32019043 17.419748 -14.220545 3.0843484
0.426879883 15.141782 -10.648061 -0.29910284
0.533569336 7.652247 -9.205189 2.361716
0.640258789 0.15792629 -13.320844 5.649454
0.74702919 15.661024 -43.984867 -20.927628
0.863362197 63.13702 -29.98446 6.0011992
0.9701737210000001 33.894333 4.601398 8.743374
1.076863174 12.454642 11.30848 5.8217373
1.183552627 7.288538 7.6426754 4.6325045
1.29024208 6.1830535 0.4881358 7.331609
1.3970536040000001 10.710274 -10.224531 8.707481
1.503743057 23.877977 -20.48974 2.7708886
1.61043251 21.791435 -15.6466675 -3.4911282
1.717121963 10.021141 -12.368501 -1.4093726
1.823933486 0.8470592 -11.803794 1.2011969
1.9306229400000001 0.93320084 -28.26402 -2.952743
2.037312393 45.01617 -44.465824 2.8666015
2.144001846 48.35177 -7.759924 12.277573
2.250813369 20.035105 2.7110682 6.707082
2.357502822 10.119247 5.879165 9.016156
2.464192275 8.647661 2.9503503 10.296316
2.570881729 11.02852 -5.611169 8.872586
2.677693252 17.108683 -19.434505 2.9096723
2.784342805 20.188244 -16.01277 -5.771488
2.891032258 17.350357 -10.133604 -3.4672
2.997721711 9.35833 -11.260623 0.4235296
3.104533235 0.79441714 -12.205789 2.2636101
3.211222688 5.395815 -33.104702 -4.7138605
3.317912141 53.307304 -40.278385 3.9625144
3.424601594 45.86323 -5.5250273 11.265409
3.531413118 18.721445 2.07697 6.879365
3.638102571 8.839087 9.145369 7.3866434
3.744792024 6.754938 3.6801612 9.5353985
3.851481477 10.399207 -6.546763 9.8632145
3.958293 15.017355 -16.811972 5.690132
4.064982454 21.408585 -15.866807 -1.4668003
4.1716719069999995 16.177874 -10.786844 -3.3499517
4.27836136 9.262616 -9.513863 -0.92602235
4.385172882999999 0.67477596 -14.419149 0.6795616
4.491862336 0.7585248 -25.916662 -3.2853456
4.598551789999999 49.165325 -48.349373 -0.18903299
4.70520463 52.984272 -11.468799 11.581262
4.812016152999999 21.590439 7.800602 8.276773
4.918705606 10.332209 6.853044 5.759524
5.025395058999999 7.7407813 7.173682 8.087741
5.132084512 11.236695 -1.835295 10.382458
5.238896036 19.35315 -16.53919 1.1700903
5.345585488999999 23.598017 -14.46222 -3.8620157
5.452274942 18.029919 -10.313066 -2.2277179
5.558964394999999 10.7844515 -10.157532 -1.9501505
5.665775919 0.971486 -10.7844515 0.9882358
5.772465371999999 0.14596218 -16.565512 2.4454648
5.879154825 26.368906 -48.22734 -8.3174515
5.985844277999999 58.966328 -36.437904 10.482956
6.0926558019999995 38.373695 -1.4069797 12.239287
6.199345255 17.247465 7.393822 8.563912
6.306034707999999 10.200603 6.963114 7.3986077
6.412724161 9.956535 -1.8855443 8.709874
6.519535683999999 14.0602255 -16.103697 3.3284163
6.626225137 17.651854 -18.795622 -4.855037
6.732878507 20.42992 -11.301301 -6.151947
6.839567959999999 14.112868 -9.480363 -3.9314077
6.946379482999999 7.23111 -9.336794 -0.18903299
7.053068936 1.6845472 -11.933006 3.1106694
7.159758388999999 0.91405827 -29.470003 5.4819565
7.266447843 56.25287 -48.715477 -10.906486
7.373259365999999 62.634525 -13.426127 3.1130621
7.479948819 22.985455 5.0105705 10.102497
7.586638271999999 11.8588295 10.176675 7.635497
7.693327725 8.260024 4.7976093 7.649854
7.800139249 12.464213 -7.874779 4.9938207
7.906828701999999 24.165115 -20.331814 -3.845266
8.013518155 27.61078 -13.416556 -9.499506
8.120207608000001 18.254845 -12.602997 -5.6709895
8.227019132 8.346166 -10.803595 -1.0145568
8.333708585 -0.4139583 -12.579068 3.0556345
8.440398038 5.400601 -30.142387 -0.63170516
8.547209561 52.460243 -44.618965 7.1808605
8.653899014 51.656254 -7.9680996 6.381658
8.760554282000001 22.080967 8.305488 6.1304116
8.867243735 10.107283 8.7266245 3.5892339
8.974055258 7.9011 4.9316072 7.9346
9.080744711000001 9.585648 -5.1349974 8.7673025
9.187434164 15.3356 -15.316458 3.6466618
9.294001547 20.508883 -13.753944 -1.3615161
9.400935141 16.797615 -10.377672 -2.115255
9.507624594000001 9.846465 -8.499306 -0.019142581
9.614314047 3.2997024 -8.62134 3.2566316
9.7210035 0.37088752 -18.580267 8.157132
9.827815024000001 34.466217 -44.051865 3.1202407
9.934504477 63.27341 -23.179274 13.390236
10.04119393 34.2389 5.6614184 10.169497
10.138239828 11.626725 12.567104 8.408379
10.244929282000001 6.5946193 8.908479 7.609176
10.351618735 7.240681 -1.0504491 8.595019
10.458430258 11.382657 -11.298908 7.207182
10.565119711000001 18.620945 -16.768902 3.2327034
10.671809164 21.815365 -14.706288 0.22013968
10.778465378 14.105689 -10.092926 -0.9403793
10.885276902000001 7.02772 -9.5665045 2.8187451
10.991966355 1.8065811 -11.437693 4.979464
11.098655808 4.287938 -31.190443 4.584648
11.205345261 51.139404 -38.854652 5.613562
11.312156785 47.873203 -3.7543387 15.237494
11.418846238 19.762321 11.174481 7.1449685
11.525535691 7.350751 11.200803 6.135197
11.632225144000001 6.7262244 3.8835511 9.389436
11.739036668 11.318051 -4.5559344 9.887143
11.845726121 15.21596 -15.591632 3.7686956
11.952415574 20.729023 -16.103697 -2.5507488
12.059105027000001 16.828722 -11.219945 -4.6492543
12.16591655 10.13839 -9.15494 0.12921242
12.272606003 4.6325045 -8.453842 2.8785655
12.379295457000001 2.7445676 -13.196417 5.2833524
12.48598491 9.382257 -35.27499 -0.715454
12.592796433 54.12565 -42.94399 4.867001
12.699485886 48.512085 -2.3545375 8.827123
12.806143245000001 19.635502 12.636497 4.194618
12.912832699 9.298509 9.667004 8.499306
13.019644222 8.154739 1.98365 11.985648
13.126333675 12.318251 -13.641482 11.222338
13.233023128000001 13.703695 -16.857435 7.9537425
13.339712581 10.547563 -14.455042 1.9118652
13.446524105 2.7445676 -12.35175 -4.7545385
13.553213558000001 2.481357 4.1898327 7.783852
13.650137386 4.0390844 -17.367107 -0.89013004
13.756948909 1.6247265 -6.960721 4.8861437
13.863638363 4.8622155 -7.0612197 2.361716
13.970327816000001 4.06062 -13.366307 2.268396
14.077139339 6.2117677 -3.1561332 4.4051867
14.183828792 3.5413775 -12.306287 1.268196
14.290518245000001 3.6083765 4.685147 3.481557
14.397207699 4.182654 -8.898908 2.1487548
14.504019222 1.8329022 11.315659 1.4691931
14.610708675 5.1349974 -4.8191447 4.938786
14.717398128000001 4.1491547 2.5914268 3.7304106
14.824056683 6.7669024 -5.206782 7.408179
14.930868207 6.084948 -5.099105 6.2548385
15.037557660000001 5.6374903 -5.6733823 6.2883377
15.144247113 6.9990063 -4.319045 5.623133
15.250936566 7.7120676 -3.9984066 5.0177493
15.357748090000001 7.4010005 -6.398408 4.4051867
15.464437543 6.5946193 -6.687939 3.9673
15.571126996 6.735796 -6.506085 3.8811584
15.784627972000001 7.32443 -5.584848 4.4913282
15.891317426 7.568498 -5.0416775 4.6636114
15.998006879 7.2095747 -4.476971 4.5559344
16.104696332 7.381858 -4.941179 4.520042
16.211507854999997 7.537391 -5.7523456 4.0701914
16.318197308 7.0348988 -6.1471615 3.644269
16.424886761 7.271788 -6.3290157 3.3930225
16.531698284999997 7.331609 -5.7667027 3.859623
16.638387738 7.34118 -5.2905307 4.23051
16.745046089 7.082755 -5.144569 4.465007
16.851735542 5.6207404 -5.9246287 5.642276
16.958547065999998 6.3601227 -10.119247 4.5678983
17.065236519 5.6949177 -7.0468626 2.9790642
17.171925972 5.0823555 -6.250053 2.7469604
17.278615424999998 4.065406 -6.719046 1.9669002
17.385426949 2.8929226 -9.891929 -0.16271193
17.492116401999997 3.2997024 -10.212567 1.5936198
17.598805855 3.885944 -9.164511 2.1128623
17.705495308 3.8165522 -8.580662 1.9716859
17.812306830999997 3.845266 -8.683554 1.591227
17.918996284 3.8476589 -8.712267 1.5744773
18.025685738 4.031906 -9.037691 1.2442678
18.132375190999998 3.9218364 -8.91805 1.18684
