0.0000000000 9.4301140000 -1.5146568000 2.9551360000 0.0136833820 0.0225409270 -0.0150883730
0.1000000000 9.4086914850 -1.3638935718 2.8638834178 -0.0156773063 0.0056366419 -0.0181001024
0.2000000000 9.2361179798 -1.4778178512 2.7208243293 -0.0904757470 0.0084486734 -0.0273605980
0.3000000000 9.2248896405 -1.5970084569 2.6772377928 -0.0004897350 0.0573951439 -0.0605690727
0.4000000000 9.4606180784 -1.6474459088 3.0330165016 -0.0970521042 0.1198552388 -0.0599173301
0.5000000000 9.2904194194 -1.2986345883 2.4776989348 -0.1981076851 0.0582217420 -0.0915779279
0.6000000000 9.1372139096 -1.2949694508 2.7460863300 -0.1583473006 0.0176289490 -0.0601661887
0.7000000000 9.2829348600 -1.6592915281 3.4278488596 0.0677520429 0.0011857853 -0.0016214005
0.8000000000 9.2423384767 -1.5992106515 3.0793753652 0.1565093019 -0.0253709519 0.0118448775
0.9000000000 9.2515247567 -1.3658581074 3.0641755059 0.0409352613 -0.0045582204 0.0130692718
1.0000000000 9.3336956485 -1.2793390304 2.9423086957 -0.0097431610 0.0198393126 0.0129181980
1.1000000000 9.2512077983 -1.4217478057 3.1162734237 0.0095828041 0.0083893837 0.0080554570
1.2000000000 9.2528102466 -1.3793018236 2.9472860024 0.0070453312 0.0134130933 0.0051091353
1.3000000000 9.3844722186 -1.2899806914 3.0863599065 -0.0333131489 0.0331163500 0.0091044394
1.4000000000 9.3068490266 -1.3383990084 3.0821440340 0.0417997891 0.0049115533 0.0091027200
1.5000000000 9.1915565353 -1.5257585256 3.1288576977 0.0488137333 -0.0149887282 -0.0015396237
1.6000000000 9.2840757429 -1.4335211515 3.1579849029 0.0401329402 -0.0092598089 -0.0047002440
1.7000000000 9.3820280669 -1.3455041335 3.1141634572 0.0196594892 -0.0127139700 -0.0008074002
1.8000000000 9.3834258897 -1.3505458695 3.1683014339 0.0768425145 -0.0252236146 0.0152813569
1.9000000000 9.2358635168 -1.3554697779 3.0862937734 0.0425844894 -0.0312256372 0.0059589113
2.0000000000 9.2471270898 -1.3742606704 3.0549943193 0.0124947593 -0.0130636039 -0.0081432909
2.1000000000 9.2892580673 -1.3262065742 3.1234798873 -0.0091959025 -0.0036228437 -0.0032309502
2.2000000000 9.2986478910 -1.3296100973 3.1116803113 0.0180357012 0.0022263911 0.0145915207
