0.0000000000 -3.5533416000 -4.3190450000 8.2169530000 -0.0376293000 0.2986520200 0.1846645600
0.1000000000 -2.9286248636 -3.7577406380 8.2217814358 -0.0918907602 0.2377834835 -0.0258064472
0.2000000000 -3.7022567947 -4.3959168195 8.3635784834 -0.0036063230 0.1957121403 -0.0383556648
0.3000000000 -3.4757133424 -4.0016605687 8.0825796788 0.0641334391 0.0674258011 -0.0091495135
0.4000000000 -4.1669813685 -4.7183861869 7.9645288022 0.0970259676 0.0811965004 0.0004482547
0.5000000000 -3.7687529523 -4.0057357747 8.3115704386 0.0821432759 -0.0053912963 0.1142226848
0.6000000000 -3.3320554349 -4.1947203709 8.4896382307 0.0678536089 -0.0094999608 0.0159427217
0.7000000000 -3.0672350885 -4.0266004257 8.2215972203 -0.0412131924 0.0306458520 -0.2446957226
0.8000000000 -2.8013361560 -3.4820806632 7.9853065721 -0.1064165410 0.0044047753 -0.3687923980
0.9000000000 -3.2122728803 -4.1553249204 8.2138995052 -0.0410997105 0.0329084597 -0.3134896965
1.0000000000 -3.6570675306 -4.4041975467 8.3658898382 0.0070620810 0.0809053757 -0.1296892062
1.1000000000 -3.8120161565 -4.6489196715 8.1541844772 0.0393057577 0.0094836518 0.0871230742
1.2000000000 -3.3807888663 -4.6537660718 8.2747724621 -0.0311061927 -0.1473018483 0.2454828918
1.3000000000 -3.2073327694 -4.8379719445 8.2222648284 -0.2076759269 -0.2708167508 0.3593583441
1.4000000000 -3.1122629701 -4.5507407865 7.8559504831 -0.2304887485 -0.3982942773 0.4398607412
1.5000000000 -3.3045132886 -4.7973785673 7.7561045338 -0.2678010819 -0.4894220128 0.5042100124
1.6000000000 -3.4292509174 -4.8915009252 7.6940323488 -0.0021845039 -0.5080946439 0.4634850940
1.7000000000 -3.2492439793 -5.2500374520 8.2222368199 -0.0736484030 -0.3637925684 0.1649490619
1.8000000000 -2.8019328177 -5.0314260503 8.1660406123 -0.0264012074 -0.3705253791 -0.0470522109
1.9000000000 -3.0947543350 -4.9179117365 7.5782653884 0.2481651006 -0.4399725806 -0.0758629258
2.0000000000 -3.2528224008 -4.9889912724 7.7325325747 0.1025985463 -0.4052237512 0.0328192525
2.1000000000 -3.2817966915 -5.0277385107 7.7744974863 0.1665111789 -0.3613842516 0.0623029696
2.2000000000 -2.6718077595 -4.8873835242 7.9389676727 0.1409139340 -0.3263374492 -0.0817703851
2.3000000000 -0.7886985061 -4.2266218774 8.0560134556 -0.2101085775 -0.2836497390 -0.2559084587
